Trade 1 ID,Trade 2 ID,Symbol,Category
45358209,45985979,XAUUSD,Reverse Trade
45358209,45996066,XAUUSD,Copy Trade
45358209,1743933942409097858,XAUUSD,Copy Trade
45358209,46298637,XAUUSD,Reverse Trade
45358209,46373905,XAUUSD,Reverse Trade
45358209,46588400,XAUUSD,Copy Trade
45358209,46631983,XAUUSD,Copy Trade
45358209,46702604,XAUUSD,Copy Trade
45358209,1743933942441829129,XAUUSD,Reverse Trade
45358209,46779332,XAUUSD,Reverse Trade
45358209,46779873,XAUUSD,Copy Trade
45358209,46800717,XAUUSD,Copy Trade
45358209,1743933942447658815,XAUUSD,Copy Trade
45358209,38216210,XAUUSD,Copy Trade
45358209,47015236,XAUUSD,Copy Trade
45358209,1743933942451223292,XAUUSD,Copy Trade
45358209,1743933942457151693,XAUUSD,Copy Trade
45358209,47261153,XAUUSD,Reverse Trade
45358209,47334939,XAUUSD,Reverse Trade
45358209,1743933942463902167,XAUUSD,Reverse Trade
45358209,47417400,XAUUSD,Copy Trade
45358209,47528495,XAUUSD,Reverse Trade
45358209,47598019,XAUUSD,Copy Trade
45364582,1743933942382790280,XAUUSD,Reverse Trade
45364582,45383962,XAUUSD,Copy Trade
45364582,1743933942401801883,XAUUSD,Reverse Trade
45364582,45705168,XAUUSD,Copy Trade
45364582,45730017,XAUUSD,Copy Trade
45364582,45748344,XAUUSD,Copy Trade
45364582,38200024,XAUUSD,Copy Trade
45364582,45780703,XAUUSD,Copy Trade
45364582,45826935,XAUUSD,Reverse Trade
45364582,45985979,XAUUSD,Reverse Trade
45364582,45996066,XAUUSD,Copy Trade
45364582,1743933942409097858,XAUUSD,Copy Trade
45364582,46298637,XAUUSD,Reverse Trade
45364582,46373905,XAUUSD,Reverse Trade
45364582,46588400,XAUUSD,Copy Trade
45364582,46631983,XAUUSD,Copy Trade
45364582,46702604,XAUUSD,Copy Trade
45364582,1743933942441829129,XAUUSD,Reverse Trade
45364582,46779332,XAUUSD,Reverse Trade
45364582,46779873,XAUUSD,Copy Trade
45364582,46800717,XAUUSD,Copy Trade
45364582,1743933942447658815,XAUUSD,Copy Trade
45364582,38216210,XAUUSD,Copy Trade
45364582,47015236,XAUUSD,Copy Trade
45364582,1743933942451223292,XAUUSD,Copy Trade
45364582,1743933942457151693,XAUUSD,Copy Trade
45364582,47261153,XAUUSD,Reverse Trade
45364582,47334939,XAUUSD,Reverse Trade
45364582,1743933942463902167,XAUUSD,Reverse Trade
45364582,47417400,XAUUSD,Copy Trade
45364582,47528495,XAUUSD,Reverse Trade
45364582,47598019,XAUUSD,Copy Trade
45370368,45520431,XAUUSD,Reverse Trade
45370368,1743933942394527680,XAUUSD,Copy Trade
45370368,1743933942394820743,XAUUSD,Copy Trade
45370368,45582040,XAUUSD,Reverse Trade
45370368,45591880,XAUUSD,Copy Trade
45370368,1742642088757359161,XAUUSD,Copy Trade
45370368,45602173,XAUUSD,Copy Trade
45370368,45653216,XAUUSD,Copy Trade
45370368,45680225,XAUUSD,Copy Trade
45370368,1742642088763492430,XAUUSD,Reverse Trade
45370368,45786488,XAUUSD,Copy Trade
45370368,1743933942405376587,XAUUSD,Copy Trade
45370368,45892433,XAUUSD,Copy Trade
45370368,45894523,XAUUSD,Copy Trade
45370368,45900824,XAUUSD,Copy Trade
45370368,45917338,XAUUSD,Reverse Trade
45370368,1742642088774046616,XAUUSD,Reverse Trade
45370368,45987730,XAUUSD,Copy Trade
45370368,46005876,XAUUSD,Copy Trade
45370368,46036477,XAUUSD,Copy Trade
45370368,1743933942411010796,XAUUSD,Copy Trade
45370368,46082513,XAUUSD,Copy Trade
45370368,1743933942414633082,XAUUSD,Copy Trade
45370368,46107751,XAUUSD,Reverse Trade
45370368,46151590,XAUUSD,Copy Trade
45370368,46159359,XAUUSD,Reverse Trade
45370368,46159617,XAUUSD,Copy Trade
45370368,46182165,XAUUSD,Reverse Trade
45370368,46188321,XAUUSD,Copy Trade
45370368,46219038,XAUUSD,Copy Trade
45370368,46238879,XAUUSD,Copy Trade
45370368,46269175,XAUUSD,Copy Trade
45370368,46443185,XAUUSD,Copy Trade
45370368,46568889,XAUUSD,Reverse Trade
45370368,46560427,XAUUSD,Copy Trade
45370368,46601872,XAUUSD,Copy Trade
45370368,46625758,XAUUSD,Copy Trade
45370368,46190521,XAUUSD,Reverse Trade
45370368,46740288,XAUUSD,Reverse Trade
45370368,1743933942439833626,XAUUSD,Copy Trade
45370368,1743933942440150854,XAUUSD,Copy Trade
45370368,46869447,XAUUSD,Reverse Trade
45370368,46871372,XAUUSD,Copy Trade
45370368,1743933942447248216,XAUUSD,Copy Trade
45370368,46947309,XAUUSD,Copy Trade
45370368,46954255,XAUUSD,Reverse Trade
45370368,46975825,XAUUSD,Reverse Trade
45370368,46978037,XAUUSD,Copy Trade
45370368,47027416,XAUUSD,Copy Trade
45370368,1743933942451476415,XAUUSD,Reverse Trade
45370368,47079356,XAUUSD,Copy Trade
45370368,47086182,XAUUSD,Copy Trade
45370368,47135883,XAUUSD,Copy Trade
45370368,1742642088811361186,XAUUSD,Reverse Trade
45370368,47271313,XAUUSD,Reverse Trade
45370368,1743933942462905116,XAUUSD,Copy Trade
45370368,1742642088821791032,XAUUSD,Copy Trade
45370368,1743933942466734061,XAUUSD,Copy Trade
45370368,47573999,XAUUSD,Reverse Trade
1743933942382790280,45383962,XAUUSD,Reverse Trade
1743933942382790280,1743933942401801883,XAUUSD,Copy Trade
1743933942382790280,45705168,XAUUSD,Reverse Trade
1743933942382790280,45730017,XAUUSD,Reverse Trade
1743933942382790280,45748344,XAUUSD,Reverse Trade
1743933942382790280,38200024,XAUUSD,Reverse Trade
1743933942382790280,45780703,XAUUSD,Reverse Trade
1743933942382790280,45826935,XAUUSD,Copy Trade
1743933942382790280,45985979,XAUUSD,Copy Trade
1743933942382790280,45996066,XAUUSD,Reverse Trade
1743933942382790280,1743933942409097858,XAUUSD,Reverse Trade
1743933942382790280,46298637,XAUUSD,Copy Trade
1743933942382790280,46373905,XAUUSD,Copy Trade
1743933942382790280,46588400,XAUUSD,Reverse Trade
1743933942382790280,46631983,XAUUSD,Reverse Trade
1743933942382790280,46702604,XAUUSD,Reverse Trade
1743933942382790280,1743933942441829129,XAUUSD,Copy Trade
1743933942382790280,46779332,XAUUSD,Copy Trade
1743933942382790280,46779873,XAUUSD,Reverse Trade
1743933942382790280,46800717,XAUUSD,Reverse Trade
1743933942382790280,1743933942447658815,XAUUSD,Reverse Trade
1743933942382790280,38216210,XAUUSD,Reverse Trade
1743933942382790280,47015236,XAUUSD,Reverse Trade
1743933942382790280,1743933942451223292,XAUUSD,Reverse Trade
1743933942382790280,1743933942457151693,XAUUSD,Reverse Trade
1743933942382790280,47261153,XAUUSD,Copy Trade
1743933942382790280,47334939,XAUUSD,Copy Trade
1743933942382790280,1743933942463902167,XAUUSD,Copy Trade
1743933942382790280,47417400,XAUUSD,Reverse Trade
1743933942382790280,47528495,XAUUSD,Copy Trade
1743933942382790280,47598019,XAUUSD,Reverse Trade
45383962,1743933942401801883,XAUUSD,Reverse Trade
45383962,45705168,XAUUSD,Copy Trade
45383962,45730017,XAUUSD,Copy Trade
45383962,45748344,XAUUSD,Copy Trade
45383962,38200024,XAUUSD,Copy Trade
45383962,45780703,XAUUSD,Copy Trade
45383962,45826935,XAUUSD,Reverse Trade
45383962,45985979,XAUUSD,Reverse Trade
45383962,45996066,XAUUSD,Copy Trade
45383962,1743933942409097858,XAUUSD,Copy Trade
45383962,46298637,XAUUSD,Reverse Trade
45383962,46373905,XAUUSD,Reverse Trade
45383962,46588400,XAUUSD,Copy Trade
45383962,46631983,XAUUSD,Copy Trade
45383962,46702604,XAUUSD,Copy Trade
45383962,1743933942441829129,XAUUSD,Reverse Trade
45383962,46779332,XAUUSD,Reverse Trade
45383962,46779873,XAUUSD,Copy Trade
45383962,46800717,XAUUSD,Copy Trade
45383962,1743933942447658815,XAUUSD,Copy Trade
45383962,38216210,XAUUSD,Copy Trade
45383962,47015236,XAUUSD,Copy Trade
45383962,1743933942451223292,XAUUSD,Copy Trade
45383962,1743933942457151693,XAUUSD,Copy Trade
45383962,47261153,XAUUSD,Reverse Trade
45383962,47334939,XAUUSD,Reverse Trade
45383962,1743933942463902167,XAUUSD,Reverse Trade
45383962,47417400,XAUUSD,Copy Trade
45383962,47528495,XAUUSD,Reverse Trade
45383962,47598019,XAUUSD,Copy Trade
45387193,45395194,XAUUSD,Partial Copy
45387193,45408510,XAUUSD,Partial Copy
45387193,45428242,XAUUSD,Partial Copy
45387193,1743933942389739318,XAUUSD,Partial Copy
45387193,1742642088755857636,XAUUSD,Copy Trade
45387193,1742642088759954592,XAUUSD,Partial Copy
45387193,45625762,XAUUSD,Partial Copy
45387193,45673093,XAUUSD,Partial Copy
45387193,45726625,XAUUSD,Copy Trade
45387193,1742642088765545305,XAUUSD,Partial Copy
45387193,45813814,XAUUSD,Partial Copy
45387193,1743933942407169517,XAUUSD,Partial Copy
45387193,46033889,XAUUSD,Partial Copy
45387193,38205939,XAUUSD,Copy Trade
45387193,46299346,XAUUSD,Partial Copy
45387193,46318666,XAUUSD,Copy Trade
45387193,46377219,XAUUSD,Partial Copy
45387193,46410777,XAUUSD,Partial Copy
45387193,46417668,XAUUSD,Partial Copy
45387193,46437012,XAUUSD,Copy Trade
45387193,1743933942427195029,XAUUSD,Partial Copy
45387193,38212605,XAUUSD,Partial Copy
45387193,46681590,XAUUSD,Partial Copy
45387193,46733188,XAUUSD,Reverse Trade
45387193,46796971,XAUUSD,Reverse Trade
45387193,46722457,XAUUSD,Partial Copy
45387193,38216717,XAUUSD,Reverse Trade
45387193,47167098,XAUUSD,Partial Copy
45387193,1743933942456647851,XAUUSD,Copy Trade
45387193,47282294,XAUUSD,Copy Trade
45387193,1742642088819456302,XAUUSD,Copy Trade
45387193,47432218,XAUUSD,Partial Copy
45387193,1742642088819505068,XAUUSD,Partial Copy
45387193,1743933942464605914,XAUUSD,Partial Copy
45387193,47531986,XAUUSD,Copy Trade
45391944,45407099,XAUUSD,Partial Copy
45391944,45413144,XAUUSD,Partial Copy
45391944,45416561,XAUUSD,Partial Copy
45391944,45442167,XAUUSD,Partial Copy
45391944,1743933942386853536,XAUUSD,Partial Copy
45391944,45482689,XAUUSD,Partial Copy
45391944,45483248,XAUUSD,Partial Copy
45391944,45504483,XAUUSD,Partial Copy
45391944,45506460,XAUUSD,Partial Copy
45391944,45528713,XAUUSD,Partial Copy
45391944,45578852,XAUUSD,Copy Trade
45391944,45595932,XAUUSD,Partial Copy
45391944,45602902,XAUUSD,Partial Copy
45391944,45606634,XAUUSD,Partial Copy
45391944,45611494,XAUUSD,Partial Copy
45391944,45642586,XAUUSD,Partial Copy
45391944,45649684,XAUUSD,Partial Copy
45391944,45695006,XAUUSD,Partial Copy
45391944,45694771,XAUUSD,Partial Copy
45391944,45700515,XAUUSD,Partial Copy
45391944,45712864,XAUUSD,Partial Copy
45391944,45773931,XAUUSD,Partial Copy
45391944,45796557,XAUUSD,Partial Copy
45391944,1742642088766652695,XAUUSD,Partial Copy
45391944,45914935,XAUUSD,Partial Copy
45391944,45938682,XAUUSD,Partial Copy
45391944,46018484,XAUUSD,Partial Copy
45391944,46042472,XAUUSD,Partial Copy
45391944,46049653,XAUUSD,Partial Copy
45391944,46075864,XAUUSD,Partial Copy
45391944,46192045,XAUUSD,Partial Copy
45391944,46294906,XAUUSD,Partial Copy
45391944,46302686,XAUUSD,Partial Copy
45391944,46303267,XAUUSD,Partial Copy
45391944,46345659,XAUUSD,Partial Copy
45391944,1743933942425650930,XAUUSD,Partial Copy
45391944,46522741,XAUUSD,Partial Copy
45391944,1742642088787805525,XAUUSD,Partial Copy
45391944,46603381,XAUUSD,Partial Copy
45391944,46629083,XAUUSD,Partial Copy
45391944,46629323,XAUUSD,Partial Copy
45391944,1743933942434023252,XAUUSD,Partial Copy
45391944,46694299,XAUUSD,Partial Copy
45391944,46726378,XAUUSD,Partial Copy
45391944,46826973,XAUUSD,Partial Copy
45391944,46830590,XAUUSD,Partial Copy
45391944,46849409,XAUUSD,Partial Copy
45391944,46872721,XAUUSD,Partial Copy
45391944,47004113,XAUUSD,Partial Copy
45391944,1743933942449802965,XAUUSD,Partial Copy
45391944,47058855,XAUUSD,Partial Copy
45391944,47269019,XAUUSD,Partial Copy
45391944,47367602,XAUUSD,Partial Copy
45391944,1743933942461673749,XAUUSD,Partial Copy
45391944,47391600,XAUUSD,Partial Copy
45391944,47414697,XAUUSD,Partial Copy
45391944,47416523,XAUUSD,Partial Copy
45391944,1742642088820323057,XAUUSD,Partial Copy
45391944,47477628,XAUUSD,Partial Copy
45391944,1743933942465064324,XAUUSD,Partial Copy
45391944,47494459,XAUUSD,Partial Copy
45391944,47598324,XAUUSD,Partial Copy
45395194,45408510,XAUUSD,Partial Copy
45395194,1742642088755857636,XAUUSD,Partial Copy
45395194,1742642088757377040,XAUUSD,Partial Copy
45395194,45634108,XAUUSD,Partial Copy
45395194,45673093,XAUUSD,Partial Copy
45395194,45726625,XAUUSD,Partial Copy
45395194,1742642088765545305,XAUUSD,Partial Copy
45395194,45813814,XAUUSD,Reverse Trade
45395194,1743933942407169517,XAUUSD,Partial Copy
45395194,46033889,XAUUSD,Copy Trade
45395194,38205939,XAUUSD,Partial Copy
45395194,45987360,XAUUSD,Partial Copy
45395194,1742642088787803933,XAUUSD,Partial Copy
45395194,46318666,XAUUSD,Partial Copy
45395194,46377219,XAUUSD,Reverse Trade
45395194,46410777,XAUUSD,Copy Trade
45395194,46437012,XAUUSD,Partial Copy
45395194,46515155,XAUUSD,Partial Copy
45395194,1743933942426045493,XAUUSD,Partial Copy
45395194,1743933942427195029,XAUUSD,Reverse Trade
45395194,46681590,XAUUSD,Copy Trade
45395194,38212793,XAUUSD,Partial Copy
45395194,1743933942447027065,XAUUSD,Partial Copy
45395194,46722864,XAUUSD,Partial Copy
45395194,46733188,XAUUSD,Partial Copy
45395194,46757566,XAUUSD,Partial Copy
45395194,46796971,XAUUSD,Partial Copy
45395194,46814277,XAUUSD,Partial Copy
45395194,1743933942445514189,XAUUSD,Partial Copy
45395194,46722457,XAUUSD,Partial Copy
45395194,46902354,XAUUSD,Partial Copy
45395194,38216717,XAUUSD,Partial Copy
45395194,47087680,XAUUSD,Partial Copy
45395194,47190753,XAUUSD,Partial Copy
45395194,1743933942456647851,XAUUSD,Partial Copy
45395194,47282294,XAUUSD,Partial Copy
45395194,1742642088816699263,XAUUSD,Partial Copy
45395194,1742642088819456302,XAUUSD,Partial Copy
45395194,1742642088822193046,XAUUSD,Partial Copy
45395194,47453722,XAUUSD,Partial Copy
45395194,47516679,XAUUSD,Partial Copy
45395194,47531986,XAUUSD,Partial Copy
45397251,1743933942383400233,XAUUSD,Copy Trade
45397251,45449531,XAUUSD,Reverse Trade
45397251,45455260,XAUUSD,Reverse Trade
45397251,45440660,XAUUSD,Partial Copy
45397251,1743933942389058459,XAUUSD,Reverse Trade
45397251,45518462,XAUUSD,Reverse Trade
45397251,38196388,XAUUSD,Reverse Trade
45397251,1742642088756309821,XAUUSD,Copy Trade
45397251,1743933942404798987,XAUUSD,Reverse Trade
45397251,45631118,XAUUSD,Reverse Trade
45397251,1743933942399342972,XAUUSD,Partial Copy
45397251,45750260,XAUUSD,Partial Copy
45397251,45786030,XAUUSD,Copy Trade
45397251,45911920,XAUUSD,Copy Trade
45397251,45951308,XAUUSD,Reverse Trade
45397251,1743933942411244485,XAUUSD,Copy Trade
45397251,1743933942415351994,XAUUSD,Copy Trade
45397251,46152409,XAUUSD,Copy Trade
45397251,46157014,XAUUSD,Copy Trade
45397251,46220397,XAUUSD,Reverse Trade
45397251,46244128,XAUUSD,Reverse Trade
45397251,46275232,XAUUSD,Reverse Trade
45397251,46442414,XAUUSD,Reverse Trade
45397251,46465025,XAUUSD,Partial Copy
45397251,46505660,XAUUSD,Partial Copy
45397251,46517346,XAUUSD,Reverse Trade
45397251,46523009,XAUUSD,Reverse Trade
45397251,46530942,XAUUSD,Copy Trade
45397251,46665287,XAUUSD,Reverse Trade
45397251,46669080,XAUUSD,Partial Copy
45397251,46646497,XAUUSD,Copy Trade
45397251,46728271,XAUUSD,Partial Copy
45397251,46728508,XAUUSD,Partial Copy
45397251,46776740,XAUUSD,Partial Copy
45397251,46796025,XAUUSD,Reverse Trade
45397251,1742642088806092233,XAUUSD,Reverse Trade
45397251,1743933942444704688,XAUUSD,Partial Copy
45397251,46830118,XAUUSD,Reverse Trade
45397251,46859484,XAUUSD,Reverse Trade
45397251,46907419,XAUUSD,Copy Trade
45397251,46933173,XAUUSD,Reverse Trade
45397251,46938160,XAUUSD,Copy Trade
45397251,46968602,XAUUSD,Reverse Trade
45397251,1742642088807932936,XAUUSD,Partial Copy
45397251,47023418,XAUUSD,Reverse Trade
45397251,47062725,XAUUSD,Reverse Trade
45397251,47080030,XAUUSD,Reverse Trade
45397251,1743933942452426973,XAUUSD,Reverse Trade
45397251,47162178,XAUUSD,Reverse Trade
45397251,47170946,XAUUSD,Copy Trade
45397251,47176034,XAUUSD,Reverse Trade
45397251,47179816,XAUUSD,Partial Copy
45397251,1743933942456274044,XAUUSD,Partial Copy
45397251,47221291,XAUUSD,Partial Copy
45397251,47247296,XAUUSD,Reverse Trade
45397251,47340942,XAUUSD,Copy Trade
45397251,47362369,XAUUSD,Partial Copy
45397251,47401166,XAUUSD,Partial Copy
45397251,47430813,XAUUSD,Copy Trade
45397251,47479525,XAUUSD,Copy Trade
45397251,47488697,XAUUSD,Copy Trade
45397251,47507850,XAUUSD,Partial Copy
45397251,38224194,XAUUSD,Partial Copy
45397251,47523022,XAUUSD,Copy Trade
45397251,47524191,XAUUSD,Copy Trade
45397251,1742642088821975782,XAUUSD,Partial Copy
45397251,1743933942467892266,XAUUSD,Partial Copy
45397251,47582303,XAUUSD,Reverse Trade
45397251,1743933942467902768,XAUUSD,Copy Trade
45397251,47610257,XAUUSD,Reverse Trade
45397251,47611873,XAUUSD,Copy Trade
45397251,47616628,XAUUSD,Partial Copy
1743933942383400233,45449531,XAUUSD,Reverse Trade
1743933942383400233,45455260,XAUUSD,Reverse Trade
1743933942383400233,45440660,XAUUSD,Partial Copy
1743933942383400233,1743933942389058459,XAUUSD,Reverse Trade
1743933942383400233,45518462,XAUUSD,Reverse Trade
1743933942383400233,38196388,XAUUSD,Reverse Trade
1743933942383400233,1742642088756309821,XAUUSD,Copy Trade
1743933942383400233,1743933942404798987,XAUUSD,Reverse Trade
1743933942383400233,45631118,XAUUSD,Reverse Trade
1743933942383400233,1743933942399342972,XAUUSD,Partial Copy
1743933942383400233,45750260,XAUUSD,Partial Copy
1743933942383400233,45786030,XAUUSD,Copy Trade
1743933942383400233,45911920,XAUUSD,Copy Trade
1743933942383400233,45951308,XAUUSD,Reverse Trade
1743933942383400233,1743933942411244485,XAUUSD,Copy Trade
1743933942383400233,1743933942415351994,XAUUSD,Copy Trade
1743933942383400233,46152409,XAUUSD,Copy Trade
1743933942383400233,46157014,XAUUSD,Copy Trade
1743933942383400233,46220397,XAUUSD,Reverse Trade
1743933942383400233,46244128,XAUUSD,Reverse Trade
1743933942383400233,46275232,XAUUSD,Reverse Trade
1743933942383400233,46442414,XAUUSD,Reverse Trade
1743933942383400233,46465025,XAUUSD,Partial Copy
1743933942383400233,46505660,XAUUSD,Partial Copy
1743933942383400233,46517346,XAUUSD,Reverse Trade
1743933942383400233,46523009,XAUUSD,Reverse Trade
1743933942383400233,46530942,XAUUSD,Copy Trade
1743933942383400233,46665287,XAUUSD,Reverse Trade
1743933942383400233,46669080,XAUUSD,Partial Copy
1743933942383400233,46646497,XAUUSD,Copy Trade
1743933942383400233,46728271,XAUUSD,Partial Copy
1743933942383400233,46728508,XAUUSD,Partial Copy
1743933942383400233,46776740,XAUUSD,Partial Copy
1743933942383400233,46796025,XAUUSD,Reverse Trade
1743933942383400233,1742642088806092233,XAUUSD,Reverse Trade
1743933942383400233,1743933942444704688,XAUUSD,Partial Copy
1743933942383400233,46830118,XAUUSD,Reverse Trade
1743933942383400233,46859484,XAUUSD,Reverse Trade
1743933942383400233,46907419,XAUUSD,Copy Trade
1743933942383400233,46933173,XAUUSD,Reverse Trade
1743933942383400233,46938160,XAUUSD,Copy Trade
1743933942383400233,46968602,XAUUSD,Reverse Trade
1743933942383400233,1742642088807932936,XAUUSD,Partial Copy
1743933942383400233,47023418,XAUUSD,Reverse Trade
1743933942383400233,47062725,XAUUSD,Reverse Trade
1743933942383400233,47080030,XAUUSD,Reverse Trade
1743933942383400233,1743933942452426973,XAUUSD,Reverse Trade
1743933942383400233,47162178,XAUUSD,Reverse Trade
1743933942383400233,47170946,XAUUSD,Copy Trade
1743933942383400233,47176034,XAUUSD,Reverse Trade
1743933942383400233,47179816,XAUUSD,Partial Copy
1743933942383400233,1743933942456274044,XAUUSD,Partial Copy
1743933942383400233,47221291,XAUUSD,Partial Copy
1743933942383400233,47247296,XAUUSD,Reverse Trade
1743933942383400233,47340942,XAUUSD,Copy Trade
1743933942383400233,47362369,XAUUSD,Partial Copy
1743933942383400233,47401166,XAUUSD,Partial Copy
1743933942383400233,47430813,XAUUSD,Copy Trade
1743933942383400233,47479525,XAUUSD,Copy Trade
1743933942383400233,47488697,XAUUSD,Copy Trade
1743933942383400233,47507850,XAUUSD,Partial Copy
1743933942383400233,38224194,XAUUSD,Partial Copy
1743933942383400233,47523022,XAUUSD,Copy Trade
1743933942383400233,47524191,XAUUSD,Copy Trade
1743933942383400233,1742642088821975782,XAUUSD,Partial Copy
1743933942383400233,1743933942467892266,XAUUSD,Partial Copy
1743933942383400233,47582303,XAUUSD,Reverse Trade
1743933942383400233,1743933942467902768,XAUUSD,Copy Trade
1743933942383400233,47610257,XAUUSD,Reverse Trade
1743933942383400233,47611873,XAUUSD,Copy Trade
1743933942383400233,47616628,XAUUSD,Partial Copy
45407099,45413144,XAUUSD,Reverse Trade
45407099,45416561,XAUUSD,Reverse Trade
45407099,45442167,XAUUSD,Copy Trade
45407099,1743933942386853536,XAUUSD,Copy Trade
45407099,45482689,XAUUSD,Partial Copy
45407099,45483248,XAUUSD,Partial Copy
45407099,45504483,XAUUSD,Partial Copy
45407099,45506460,XAUUSD,Copy Trade
45407099,45528713,XAUUSD,Copy Trade
45407099,45578852,XAUUSD,Partial Copy
45407099,45595932,XAUUSD,Copy Trade
45407099,45602902,XAUUSD,Copy Trade
45407099,45606634,XAUUSD,Partial Copy
45407099,45611494,XAUUSD,Reverse Trade
45407099,45642586,XAUUSD,Copy Trade
45407099,45649684,XAUUSD,Reverse Trade
45407099,45695006,XAUUSD,Copy Trade
45407099,45694771,XAUUSD,Partial Copy
45407099,45700515,XAUUSD,Copy Trade
45407099,45712864,XAUUSD,Copy Trade
45407099,45773931,XAUUSD,Copy Trade
45407099,45796557,XAUUSD,Partial Copy
45407099,1742642088766652695,XAUUSD,Copy Trade
45407099,45914935,XAUUSD,Reverse Trade
45407099,45938682,XAUUSD,Partial Copy
45407099,46018484,XAUUSD,Copy Trade
45407099,46042472,XAUUSD,Partial Copy
45407099,46049653,XAUUSD,Copy Trade
45407099,46075864,XAUUSD,Reverse Trade
45407099,46192045,XAUUSD,Reverse Trade
45407099,46294906,XAUUSD,Partial Copy
45407099,46302686,XAUUSD,Copy Trade
45407099,46303267,XAUUSD,Copy Trade
45407099,46345659,XAUUSD,Copy Trade
45407099,1743933942425650930,XAUUSD,Reverse Trade
45407099,46522741,XAUUSD,Copy Trade
45407099,1742642088787805525,XAUUSD,Copy Trade
45407099,46603381,XAUUSD,Reverse Trade
45407099,46629083,XAUUSD,Reverse Trade
45407099,46629323,XAUUSD,Copy Trade
45407099,1743933942434023252,XAUUSD,Copy Trade
45407099,46694299,XAUUSD,Copy Trade
45407099,46726378,XAUUSD,Copy Trade
45407099,46826973,XAUUSD,Copy Trade
45407099,46830590,XAUUSD,Partial Copy
45407099,46849409,XAUUSD,Reverse Trade
45407099,46872721,XAUUSD,Reverse Trade
45407099,47004113,XAUUSD,Copy Trade
45407099,1743933942449802965,XAUUSD,Partial Copy
45407099,47058855,XAUUSD,Copy Trade
45407099,47269019,XAUUSD,Copy Trade
45407099,47367602,XAUUSD,Reverse Trade
45407099,1743933942461673749,XAUUSD,Partial Copy
45407099,47391600,XAUUSD,Reverse Trade
45407099,47414697,XAUUSD,Partial Copy
45407099,47416523,XAUUSD,Copy Trade
45407099,1742642088820323057,XAUUSD,Copy Trade
45407099,1743933942465064324,XAUUSD,Reverse Trade
45407099,47494459,XAUUSD,Copy Trade
45408510,45428242,XAUUSD,Partial Copy
45408510,1743933942389739318,XAUUSD,Partial Copy
45408510,1742642088755857636,XAUUSD,Partial Copy
45408510,1742642088759954592,XAUUSD,Partial Copy
45408510,45625762,XAUUSD,Partial Copy
45408510,45673093,XAUUSD,Copy Trade
45408510,45726625,XAUUSD,Partial Copy
45408510,1742642088765545305,XAUUSD,Partial Copy
45408510,45813814,XAUUSD,Partial Copy
45408510,1743933942407169517,XAUUSD,Partial Copy
45408510,46033889,XAUUSD,Partial Copy
45408510,38205939,XAUUSD,Partial Copy
45408510,45987360,XAUUSD,Partial Copy
45408510,46299346,XAUUSD,Partial Copy
45408510,46318666,XAUUSD,Partial Copy
45408510,46377219,XAUUSD,Partial Copy
45408510,46410777,XAUUSD,Partial Copy
45408510,46417668,XAUUSD,Partial Copy
45408510,46437012,XAUUSD,Partial Copy
45408510,1743933942427195029,XAUUSD,Partial Copy
45408510,38212605,XAUUSD,Partial Copy
45408510,46681590,XAUUSD,Partial Copy
45408510,1743933942447027065,XAUUSD,Partial Copy
45408510,46733188,XAUUSD,Partial Copy
45408510,46796971,XAUUSD,Partial Copy
45408510,46722457,XAUUSD,Copy Trade
45408510,38216717,XAUUSD,Partial Copy
45408510,1743933942456647851,XAUUSD,Partial Copy
45408510,47282294,XAUUSD,Partial Copy
45408510,1742642088819456302,XAUUSD,Partial Copy
45408510,47432218,XAUUSD,Partial Copy
45408510,1743933942464605914,XAUUSD,Partial Copy
45408510,47531986,XAUUSD,Partial Copy
45412436,45575810,XAUUSD,Partial Copy
45412436,45605476,XAUUSD,Reverse Trade
45412436,1742642088765522512,XAUUSD,Reverse Trade
45412436,1742642088760829812,XAUUSD,Copy Trade
45412436,1742642088761365450,XAUUSD,Copy Trade
45412436,1743933942409327685,XAUUSD,Partial Copy
45412436,1742642088771795957,XAUUSD,Reverse Trade
45412436,1742642088773114694,XAUUSD,Copy Trade
45412436,1743933942415187818,XAUUSD,Copy Trade
45412436,46303897,XAUUSD,Partial Copy
45412436,46308379,XAUUSD,Partial Copy
45412436,46312791,XAUUSD,Reverse Trade
45412436,1742642088780330984,XAUUSD,Reverse Trade
45412436,46681263,XAUUSD,Partial Copy
45412436,46765298,XAUUSD,Reverse Trade
45412436,1742642088800142599,XAUUSD,Partial Copy
45412436,1743933942445693786,XAUUSD,Partial Copy
45412436,46973760,XAUUSD,Partial Copy
45412436,1742642088817568674,XAUUSD,Reverse Trade
45412436,1742642088808789249,XAUUSD,Partial Copy
45412436,47053051,XAUUSD,Reverse Trade
45412436,47193994,XAUUSD,Copy Trade
45412436,1742642088813645721,XAUUSD,Copy Trade
45412436,1742642088819019097,XAUUSD,Reverse Trade
45412436,38222501,XAUUSD,Copy Trade
45413144,45416561,XAUUSD,Copy Trade
45413144,45442167,XAUUSD,Reverse Trade
45413144,1743933942386853536,XAUUSD,Reverse Trade
45413144,45482689,XAUUSD,Partial Copy
45413144,45483248,XAUUSD,Partial Copy
45413144,45504483,XAUUSD,Partial Copy
45413144,45506460,XAUUSD,Reverse Trade
45413144,45528713,XAUUSD,Reverse Trade
45413144,45578852,XAUUSD,Partial Copy
