Trade 1 ID,Trade 2 ID,Symbol,Category,Mode,Same User,Violation,User1,User2
44280883,46907419,XAUUSD,Partial Copy,B,False,False,10222842,10532736
44280883,46933173,XAUUSD,Partial Copy,B,False,False,10222842,10530910
44280883,46938160,XAUUSD,Partial Copy,B,False,False,10222842,10377491
44280883,46968602,XAUUSD,Partial Copy,B,False,False,10222842,10217664
44280883,1742642088807932936,XAUUSD,Reverse Trade,B,False,False,10222842,100758618
44280883,47023418,XAUUSD,Partial Copy,B,False,False,10222842,10486887
44280883,47062725,XAUUSD,Partial Copy,B,False,False,10222842,10532736
44280883,47080030,XAUUSD,Partial Copy,B,False,False,10222842,10458517
44280883,1743933942452426973,XAUUSD,Partial Copy,B,False,False,10222842,1685601
44280883,47162178,XAUUSD,Partial Copy,B,False,False,10222842,10535445
44280883,47170946,XAUUSD,Partial Copy,B,False,False,10222842,10363738
44280883,47176034,XAUUSD,Partial Copy,B,False,False,10222842,10536782
44280883,47221291,XAUUSD,Reverse Trade,B,False,False,10222842,10527162
44280883,47247296,XAUUSD,Partial Copy,B,False,False,10222842,10507677
44280883,47340942,XAUUSD,Partial Copy,B,False,False,10222842,10293701
44280883,47362369,XAUUSD,Reverse Trade,B,False,False,10222842,10421928
44280883,1743933942461673749,XAUUSD,Partial Copy,B,False,False,10222842,1764254
44280883,47401166,XAUUSD,Partial Copy,B,False,False,10222842,10527249
44280883,47414697,XAUUSD,Partial Copy,B,False,False,10222842,10518209
44280883,47430813,XAUUSD,Partial Copy,B,False,False,10222842,10506908
44280883,47479525,XAUUSD,Partial Copy,B,False,False,10222842,10463002
44280883,47488697,XAUUSD,Partial Copy,B,False,False,10222842,10531650
44280883,47523022,XAUUSD,Partial Copy,B,False,False,10222842,10361972
44280883,47524191,XAUUSD,Partial Copy,B,False,False,10222842,10424291
44280883,1742642088821975782,XAUUSD,Partial Copy,B,False,False,10222842,100773119
44280883,1743933942467892266,XAUUSD,Partial Copy,B,False,False,10222842,1776969
44280883,47582303,XAUUSD,Partial Copy,B,False,False,10222842,10525220
44280883,1743933942467902768,XAUUSD,Partial Copy,B,False,False,10222842,1770218
44280883,47610257,XAUUSD,Partial Copy,B,False,False,10222842,10344360
44280883,47611873,XAUUSD,Partial Copy,B,False,False,10222842,10472711
44284671,44308525,XAUUSD,Partial Copy,B,False,False,10474880,10459614
44284671,44481626,XAUUSD,Partial Copy,B,False,False,10474880,10378567
44284671,44528541,XAUUSD,Partial Copy,B,False,False,10474880,10476107
44284671,44551207,XAUUSD,Partial Copy,B,False,False,10474880,10375031
44284671,44638229,XAUUSD,Partial Copy,B,False,False,10474880,10495067
44284671,44703565,XAUUSD,Partial Copy,B,False,False,10474880,10477465
44284671,44720111,XAUUSD,Partial Copy,B,False,False,10474880,10402743
44284671,44786625,XAUUSD,Partial Copy,B,False,False,10474880,10355708
44284671,1743933942364780809,XAUUSD,Partial Copy,B,False,False,10474880,1766611
44284671,44857692,XAUUSD,Partial Copy,B,False,False,10474880,10475713
44284671,1743933942369387951,XAUUSD,Partial Copy,B,False,False,10474880,1759675
44284671,45024424,XAUUSD,Partial Copy,B,False,False,10474880,10486333
44284671,45037721,XAUUSD,Partial Copy,B,False,False,10474880,10488625
44284671,1743933942371369293,XAUUSD,Partial Copy,B,False,False,10474880,1766552
44284671,45104889,XAUUSD,Partial Copy,B,False,False,10474880,10487010
44284671,45155948,XAUUSD,Partial Copy,B,False,False,10474880,10453010
44284671,45189897,XAUUSD,Partial Copy,B,False,False,10474880,10495399
44284671,45207093,XAUUSD,Partial Copy,B,False,False,10474880,10439780
44284671,45213899,XAUUSD,Partial Copy,B,False,False,10474880,10458937
44284671,1742642088738288524,XAUUSD,Partial Copy,B,False,False,10474880,100746617
44284671,45264876,XAUUSD,Partial Copy,B,False,False,10474880,10485657
44284671,45333038,XAUUSD,Partial Copy,B,False,False,10474880,10242496
44284671,45391944,XAUUSD,Partial Copy,B,False,False,10474880,10431122
44284671,45407099,XAUUSD,Partial Copy,B,False,False,10474880,10341387
44284671,45413144,XAUUSD,Partial Copy,B,False,False,10474880,10389462
44284671,45416561,XAUUSD,Partial Copy,B,False,False,10474880,10473464
44284671,45442167,XAUUSD,Partial Copy,B,False,False,10474880,10266888
44284671,1743933942386853536,XAUUSD,Partial Copy,B,False,False,10474880,1759692
44284671,45483248,XAUUSD,Partial Copy,B,False,False,10474880,10296810
44284671,45506460,XAUUSD,Partial Copy,B,False,False,10474880,10480533
44284671,45528713,XAUUSD,Partial Copy,B,False,False,10474880,10474925
44284671,45578852,XAUUSD,Partial Copy,B,False,False,10474880,10456090
44284671,45595932,XAUUSD,Partial Copy,B,False,False,10474880,10479844
44284671,45602902,XAUUSD,Partial Copy,B,False,False,10474880,10417433
44284671,45606634,XAUUSD,Partial Copy,B,False,False,10474880,10466387
44284671,45611494,XAUUSD,Partial Copy,B,False,False,10474880,10322476
44284671,45642586,XAUUSD,Partial Copy,B,False,False,10474880,10289353
44284671,45649684,XAUUSD,Partial Copy,B,False,False,10474880,10513288
44284671,45695006,XAUUSD,Partial Copy,B,False,False,10474880,10251965
44284671,45694771,XAUUSD,Reverse Trade,B,True,True,10474880,10474880
44284671,45700515,XAUUSD,Partial Copy,B,False,False,10474880,10363245
44284671,45712864,XAUUSD,Partial Copy,B,False,False,10474880,10321458
44284671,1743933942402867070,XAUUSD,Partial Copy,B,False,False,10474880,1765157
44284671,45773931,XAUUSD,Partial Copy,B,False,False,10474880,10311382
44284671,1742642088766652695,XAUUSD,Partial Copy,B,False,False,10474880,100760175
44284671,45914935,XAUUSD,Partial Copy,B,False,False,10474880,10428554
44284671,46018484,XAUUSD,Partial Copy,B,False,False,10474880,10343519
44284671,46042472,XAUUSD,Copy Trade,B,False,False,10474880,10323105
44284671,46049653,XAUUSD,Partial Copy,B,False,False,10474880,10509703
44284671,46075864,XAUUSD,Partial Copy,B,False,False,10474880,10519123
44284671,46192045,XAUUSD,Partial Copy,B,False,False,10474880,10453905
44284671,46302686,XAUUSD,Partial Copy,B,False,False,10474880,10417959
44284671,46303267,XAUUSD,Partial Copy,B,False,False,10474880,10515329
44284671,46345659,XAUUSD,Partial Copy,B,False,False,10474880,10516104
44284671,1743933942425650930,XAUUSD,Partial Copy,B,False,False,10474880,1592052
44284671,46522741,XAUUSD,Partial Copy,B,False,False,10474880,10379618
44284671,1742642088787805525,XAUUSD,Partial Copy,B,False,False,10474880,100767819
44284671,46603381,XAUUSD,Partial Copy,B,False,False,10474880,10487713
44284671,46629083,XAUUSD,Partial Copy,B,False,False,10474880,10133706
44284671,46629323,XAUUSD,Partial Copy,B,False,False,10474880,10454266
44284671,1743933942434023252,XAUUSD,Partial Copy,B,False,False,10474880,1778242
44284671,46694299,XAUUSD,Partial Copy,B,False,False,10474880,10427073
44284671,46726378,XAUUSD,Partial Copy,B,False,False,10474880,10529728
44284671,1743933942441983911,XAUUSD,Partial Copy,B,False,False,10474880,1734360
44284671,46826973,XAUUSD,Partial Copy,B,False,False,10474880,10434876
44284671,46849409,XAUUSD,Partial Copy,B,False,False,10474880,10507256
44284671,46872721,XAUUSD,Partial Copy,B,False,False,10474880,10139308
44284671,47004113,XAUUSD,Partial Copy,B,False,False,10474880,10423051
44284671,1743933942449802965,XAUUSD,Partial Copy,B,False,False,10474880,1703042
44284671,47058855,XAUUSD,Partial Copy,B,False,False,10474880,10488983
44284671,47269019,XAUUSD,Partial Copy,B,False,False,10474880,10517212
44284671,47367602,XAUUSD,Partial Copy,B,False,False,10474880,10408554
44284671,47391600,XAUUSD,Partial Copy,B,False,False,10474880,10513104
44284671,47416523,XAUUSD,Partial Copy,B,False,False,10474880,10207529
44284671,1742642088820323057,XAUUSD,Partial Copy,B,False,False,10474880,100772202
44284671,47477628,XAUUSD,Partial Copy,B,False,False,10474880,10506162
44284671,1743933942465064324,XAUUSD,Partial Copy,B,False,False,10474880,1742535
44284671,47494459,XAUUSD,Partial Copy,B,False,False,10474880,10341762
44284671,47598324,XAUUSD,Partial Copy,B,False,False,10474880,10292656
1742642088713557452,44358756,XAUUSD,Partial Copy,B,False,False,100735312,10451528
1742642088713557452,44460125,XAUUSD,Partial Copy,B,False,False,100735312,10450702
1742642088713557452,1742642088718345893,XAUUSD,Partial Copy,B,False,False,100735312,100740816
1742642088713557452,1742642088722399424,XAUUSD,Partial Copy,B,False,False,100735312,100714001
1742642088713557452,38184281,XAUUSD,Partial Copy,B,False,False,100735312,5785720
1742642088713557452,1742642088726640753,XAUUSD,Partial Copy,B,False,False,100735312,100749613
1742642088713557452,44704175,XAUUSD,Reverse Trade,B,False,False,100735312,10497263
1742642088713557452,44717651,XAUUSD,Partial Copy,B,False,False,100735312,10422956
1742642088713557452,1742642088729495095,XAUUSD,Partial Copy,B,False,False,100735312,100754743
1742642088713557452,45038994,XAUUSD,Partial Copy,B,False,False,100735312,10473485
1742642088713557452,1743933942371991373,XAUUSD,Partial Copy,B,False,False,100735312,1743104
1742642088713557452,38190621,XAUUSD,Partial Copy,B,False,False,100735312,5792031
1742642088713557452,1743933942373963789,XAUUSD,Partial Copy,B,False,False,100735312,1580699
1742642088713557452,1742642088738286407,XAUUSD,Partial Copy,B,False,False,100735312,100751539
1742642088713557452,1742642088742342160,XAUUSD,Partial Copy,B,False,False,100735312,100710686
1742642088713557452,1742642088742742097,XAUUSD,Partial Copy,B,False,False,100735312,100746414
1742642088713557452,45412436,XAUUSD,Partial Copy,B,False,False,100735312,10375987
1742642088713557452,45575810,XAUUSD,Reverse Trade,B,False,False,100735312,10481613
1742642088713557452,45605476,XAUUSD,Partial Copy,B,False,False,100735312,10435962
1742642088713557452,1742642088765522512,XAUUSD,Partial Copy,B,False,False,100735312,100760262
1742642088713557452,1742642088760829812,XAUUSD,Partial Copy,B,False,False,100735312,100760415
1742642088713557452,1742642088761365450,XAUUSD,Partial Copy,B,False,False,100735312,100718341
1742642088713557452,1743933942409327685,XAUUSD,Partial Copy,B,False,False,100735312,1684920
1742642088713557452,1742642088771795957,XAUUSD,Partial Copy,B,False,False,100735312,100759443
1742642088713557452,1742642088773114694,XAUUSD,Partial Copy,B,False,False,100735312,100761296
1742642088713557452,1743933942415187818,XAUUSD,Partial Copy,B,False,False,100735312,1750569
1742642088713557452,46303897,XAUUSD,Partial Copy,B,False,False,100735312,10424023
1742642088713557452,46308379,XAUUSD,Partial Copy,B,False,False,100735312,10372329
1742642088713557452,46312791,XAUUSD,Partial Copy,B,False,False,100735312,10441488
1742642088713557452,1742642088780330984,XAUUSD,Partial Copy,B,False,False,100735312,100764115
1742642088713557452,46681263,XAUUSD,Partial Copy,B,False,False,100735312,10530312
1742642088713557452,46765298,XAUUSD,Partial Copy,B,False,False,100735312,10529242
1742642088713557452,1742642088800142599,XAUUSD,Partial Copy,B,False,False,100735312,100739705
1742642088713557452,1743933942445693786,XAUUSD,Partial Copy,B,False,False,100735312,1740917
1742642088713557452,46973760,XAUUSD,Partial Copy,B,False,False,100735312,10158092
1742642088713557452,1742642088817568674,XAUUSD,Partial Copy,B,False,False,100735312,100761755
1742642088713557452,1742642088808789249,XAUUSD,Partial Copy,B,False,False,100735312,100749210
1742642088713557452,47053051,XAUUSD,Partial Copy,B,False,False,100735312,10459862
1742642088713557452,47193994,XAUUSD,Partial Copy,B,False,False,100735312,10462916
1742642088713557452,1742642088813645721,XAUUSD,Partial Copy,B,False,False,100735312,100735985
1742642088713557452,1742642088819019097,XAUUSD,Partial Copy,B,False,False,100735312,100768428
1742642088713557452,38222501,XAUUSD,Partial Copy,B,False,False,100735312,5790194
44299309,44316161,XAUUSD,Reverse Trade,B,False,False,10428074,10435929
44299309,1743933942351878047,XAUUSD,Copy Trade,B,False,False,10428074,1769709
44299309,44361870,XAUUSD,Reverse Trade,B,False,False,10428074,10470874
44299309,44376792,XAUUSD,Partial Copy,B,False,False,10428074,10416837
44299309,44391532,XAUUSD,Partial Copy,B,False,False,10428074,10139431
44299309,1743933942358496278,XAUUSD,Copy Trade,B,False,False,10428074,1760713
44299309,44438244,XAUUSD,Copy Trade,B,False,False,10428074,10464631
44299309,44479194,XAUUSD,Partial Copy,B,False,False,10428074,10272778
44299309,44522890,XAUUSD,Partial Copy,B,False,False,10428074,10494683
44299309,44526582,XAUUSD,Reverse Trade,B,False,False,10428074,10421278
44299309,44559575,XAUUSD,Partial Copy,B,False,False,10428074,10135574
44299309,1743933942363433837,XAUUSD,Reverse Trade,B,False,False,10428074,1545102
44299309,1742642088739626368,XAUUSD,Reverse Trade,B,False,False,10428074,100708646
44299309,44605659,XAUUSD,Reverse Trade,B,False,False,10428074,10481128
44299309,44618289,XAUUSD,Copy Trade,B,False,False,10428074,10456022
44299309,44702698,XAUUSD,Reverse Trade,B,False,False,10428074,10474468
44299309,44757653,XAUUSD,Reverse Trade,B,False,False,10428074,10429071
44299309,44765464,XAUUSD,Reverse Trade,B,False,False,10428074,10451437
44299309,44836654,XAUUSD,Reverse Trade,B,False,False,10428074,10222780
44299309,44946858,XAUUSD,Copy Trade,B,False,False,10428074,10468580
44299309,45015090,XAUUSD,Partial Copy,B,False,False,10428074,10468815
44299309,45021784,XAUUSD,Partial Copy,B,False,False,10428074,10294645
44299309,45114819,XAUUSD,Copy Trade,B,False,False,10428074,10494932
44299309,45138823,XAUUSD,Reverse Trade,B,False,False,10428074,10420232
44299309,1743933942375259691,XAUUSD,Reverse Trade,B,False,False,10428074,1711904
44299309,45214431,XAUUSD,Reverse Trade,B,False,False,10428074,10220483
44299309,1743933942376293317,XAUUSD,Reverse Trade,B,False,False,10428074,1658249
44299309,38193256,XAUUSD,Partial Copy,B,False,False,10428074,5789119
44299309,45397251,XAUUSD,Copy Trade,B,False,False,10428074,10475272
44299309,1743933942383400233,XAUUSD,Copy Trade,B,False,False,10428074,1769973
44299309,45449531,XAUUSD,Reverse Trade,B,False,False,10428074,10365883
44299309,45455260,XAUUSD,Reverse Trade,B,False,False,10428074,10194059
44299309,45440660,XAUUSD,Partial Copy,B,False,False,10428074,10401382
44299309,1743933942389058459,XAUUSD,Reverse Trade,B,False,False,10428074,1613971
44299309,45518462,XAUUSD,Reverse Trade,B,False,False,10428074,10505055
44299309,38196388,XAUUSD,Reverse Trade,B,False,False,10428074,5793062
44299309,1742642088756309821,XAUUSD,Copy Trade,B,False,False,10428074,100710397
44299309,1743933942404798987,XAUUSD,Reverse Trade,B,False,False,10428074,1765614
44299309,45631118,XAUUSD,Reverse Trade,B,False,False,10428074,10482158
44299309,1743933942399342972,XAUUSD,Partial Copy,B,False,False,10428074,1513740
44299309,45750260,XAUUSD,Partial Copy,B,False,False,10428074,10475196
44299309,45786030,XAUUSD,Copy Trade,B,False,False,10428074,10421278
44299309,45911920,XAUUSD,Copy Trade,B,False,False,10428074,10510394
44299309,45951308,XAUUSD,Reverse Trade,B,False,False,10428074,10357915
44299309,1743933942411244485,XAUUSD,Copy Trade,B,False,False,10428074,1715470
44299309,1743933942415351994,XAUUSD,Copy Trade,B,False,False,10428074,1729100
44299309,46152409,XAUUSD,Copy Trade,B,False,False,10428074,10429922
44299309,46157014,XAUUSD,Copy Trade,B,False,False,10428074,10432744
44299309,46220397,XAUUSD,Reverse Trade,B,False,False,10428074,10410722
44299309,46244128,XAUUSD,Reverse Trade,B,False,False,10428074,10492122
44299309,46275232,XAUUSD,Reverse Trade,B,False,False,10428074,10392842
44299309,46442414,XAUUSD,Reverse Trade,B,False,False,10428074,10523026
44299309,46465025,XAUUSD,Partial Copy,B,False,False,10428074,10468630
44299309,46505660,XAUUSD,Partial Copy,B,False,False,10428074,10440790
44299309,46517346,XAUUSD,Reverse Trade,B,False,False,10428074,10415253
44299309,46523009,XAUUSD,Reverse Trade,B,False,False,10428074,10381031
44299309,46530942,XAUUSD,Copy Trade,B,False,False,10428074,10375868
44299309,46665287,XAUUSD,Reverse Trade,B,False,False,10428074,10505744
44299309,46669080,XAUUSD,Partial Copy,B,False,False,10428074,10520594
44299309,46646497,XAUUSD,Copy Trade,B,False,False,10428074,10475657
44299309,46728271,XAUUSD,Partial Copy,B,False,False,10428074,10507522
44299309,46728508,XAUUSD,Partial Copy,B,False,False,10428074,10143472
44299309,46776740,XAUUSD,Partial Copy,B,False,False,10428074,10453700
44299309,46796025,XAUUSD,Reverse Trade,B,False,False,10428074,10528396
44299309,1742642088806092233,XAUUSD,Reverse Trade,B,False,False,10428074,100750649
44299309,1743933942444704688,XAUUSD,Partial Copy,B,False,False,10428074,1766929
44299309,46830118,XAUUSD,Reverse Trade,B,False,False,10428074,10471341
44299309,46859484,XAUUSD,Reverse Trade,B,False,False,10428074,10531721
44299309,46907419,XAUUSD,Copy Trade,B,False,False,10428074,10532736
44299309,46933173,XAUUSD,Reverse Trade,B,False,False,10428074,10530910
44299309,46938160,XAUUSD,Copy Trade,B,False,False,10428074,10377491
44299309,46968602,XAUUSD,Reverse Trade,B,False,False,10428074,10217664
44299309,1742642088807932936,XAUUSD,Partial Copy,B,False,False,10428074,100758618
44299309,47023418,XAUUSD,Reverse Trade,B,False,False,10428074,10486887
44299309,47062725,XAUUSD,Reverse Trade,B,False,False,10428074,10532736
44299309,47080030,XAUUSD,Reverse Trade,B,False,False,10428074,10458517
44299309,1743933942452426973,XAUUSD,Reverse Trade,B,False,False,10428074,1685601
44299309,47162178,XAUUSD,Reverse Trade,B,False,False,10428074,10535445
44299309,47170946,XAUUSD,Copy Trade,B,False,False,10428074,10363738
44299309,47176034,XAUUSD,Reverse Trade,B,False,False,10428074,10536782
44299309,47179816,XAUUSD,Partial Copy,B,False,False,10428074,10320736
44299309,1743933942456274044,XAUUSD,Partial Copy,B,False,False,10428074,1705064
44299309,47221291,XAUUSD,Partial Copy,B,False,False,10428074,10527162
44299309,47247296,XAUUSD,Reverse Trade,B,False,False,10428074,10507677
44299309,47340942,XAUUSD,Copy Trade,B,False,False,10428074,10293701
44299309,47362369,XAUUSD,Partial Copy,B,False,False,10428074,10421928
44299309,47401166,XAUUSD,Partial Copy,B,False,False,10428074,10527249
44299309,47430813,XAUUSD,Copy Trade,B,False,False,10428074,10506908
44299309,47479525,XAUUSD,Copy Trade,B,False,False,10428074,10463002
44299309,47488697,XAUUSD,Copy Trade,B,False,False,10428074,10531650
44299309,47507850,XAUUSD,Partial Copy,B,False,False,10428074,10538695
44299309,38224194,XAUUSD,Partial Copy,B,False,False,10428074,5783398
44299309,47523022,XAUUSD,Copy Trade,B,False,False,10428074,10361972
44299309,47524191,XAUUSD,Copy Trade,B,False,False,10428074,10424291
44299309,1742642088821975782,XAUUSD,Partial Copy,B,False,False,10428074,100773119
44299309,1743933942467892266,XAUUSD,Partial Copy,B,False,False,10428074,1776969
44299309,47582303,XAUUSD,Reverse Trade,B,False,False,10428074,10525220
44299309,1743933942467902768,XAUUSD,Copy Trade,B,False,False,10428074,1770218
44299309,47610257,XAUUSD,Reverse Trade,B,False,False,10428074,10344360
44299309,47611873,XAUUSD,Copy Trade,B,False,False,10428074,10472711
44299309,47616628,XAUUSD,Partial Copy,B,False,False,10428074,10503384
44301570,44323107,XAUUSD,Reverse Trade,B,False,False,10442635,10480826
44301570,44326131,XAUUSD,Reverse Trade,B,False,False,10442635,10466719
44301570,44399722,XAUUSD,Copy Trade,B,False,False,10442635,10469512
44301570,44433939,XAUUSD,Reverse Trade,B,False,False,10442635,10424200
44301570,44428787,XAUUSD,Copy Trade,B,False,False,10442635,10380375
44301570,1742642088717680629,XAUUSD,Reverse Trade,B,False,False,10442635,100750618
44301570,1742642088720699362,XAUUSD,Reverse Trade,B,False,False,10442635,100751732
44301570,44576921,XAUUSD,Copy Trade,B,False,False,10442635,10422234
44301570,1743933942369346334,XAUUSD,Reverse Trade,B,False,False,10442635,1644090
44301570,44604123,XAUUSD,Reverse Trade,B,False,False,10442635,10123894
44301570,44614642,XAUUSD,Copy Trade,B,False,False,10442635,10453214
44301570,44617879,XAUUSD,Copy Trade,B,False,False,10442635,10459270
44301570,44644408,XAUUSD,Reverse Trade,B,False,False,10442635,10428074
44301570,44751026,XAUUSD,Copy Trade,B,False,False,10442635,10263012
44301570,44779889,XAUUSD,Reverse Trade,B,False,False,10442635,10303305
44301570,44807886,XAUUSD,Reverse Trade,B,False,False,10442635,10121227
44301570,1742642088736379126,XAUUSD,Copy Trade,B,False,False,10442635,100752382
44301570,44956670,XAUUSD,Reverse Trade,B,False,False,10442635,10399560
44301570,1742642088730711913,XAUUSD,Reverse Trade,B,False,False,10442635,100736112
44301570,45013268,XAUUSD,Reverse Trade,B,False,False,10442635,10451773
44301570,1743933942370551603,XAUUSD,Copy Trade,B,False,False,10442635,1528718
44301570,45079607,XAUUSD,Copy Trade,B,False,False,10442635,10449902
44301570,1742642088735981404,XAUUSD,Reverse Trade,B,False,False,10442635,100755839
44301570,45136577,XAUUSD,Copy Trade,B,False,False,10442635,10432542
44301570,1742642088740743803,XAUUSD,Reverse Trade,B,False,False,10442635,100757219
44301570,45281140,XAUUSD,Reverse Trade,B,False,False,10442635,10480826
44301570,38193477,XAUUSD,Reverse Trade,B,False,False,10442635,5785559
44301570,1742642088742095765,XAUUSD,Reverse Trade,B,False,False,10442635,100757219
44301570,45334321,XAUUSD,Reverse Trade,B,False,False,10442635,10421723
44301570,45343001,XAUUSD,Copy Trade,B,False,False,10442635,10437343
44301570,45370368,XAUUSD,Reverse Trade,B,False,False,10442635,10309443
44301570,45520431,XAUUSD,Copy Trade,B,False,False,10442635,10466599
44301570,1743933942394527680,XAUUSD,Reverse Trade,B,False,False,10442635,1768295
44301570,1743933942394820743,XAUUSD,Reverse Trade,B,False,False,10442635,1768726
44301570,45582040,XAUUSD,Copy Trade,B,False,False,10442635,10506278
44301570,45591880,XAUUSD,Reverse Trade,B,False,False,10442635,10322932
44301570,1742642088757359161,XAUUSD,Reverse Trade,B,False,False,10442635,100759835
44301570,45602173,XAUUSD,Reverse Trade,B,False,False,10442635,10397460
44301570,45653216,XAUUSD,Reverse Trade,B,False,False,10442635,10422369
44301570,45680225,XAUUSD,Reverse Trade,B,False,False,10442635,10512368
44301570,1742642088763492430,XAUUSD,Copy Trade,B,False,False,10442635,100726123
44301570,45786488,XAUUSD,Reverse Trade,B,False,False,10442635,10152059
44301570,1743933942405376587,XAUUSD,Reverse Trade,B,False,False,10442635,1733700
44301570,45892433,XAUUSD,Reverse Trade,B,False,False,10442635,10475709
44301570,45894523,XAUUSD,Reverse Trade,B,False,False,10442635,10514283
44301570,45900824,XAUUSD,Reverse Trade,B,False,False,10442635,10417200
44301570,45917338,XAUUSD,Copy Trade,B,False,False,10442635,10420876
44301570,1742642088774046616,XAUUSD,Copy Trade,B,False,False,10442635,100748913
44301570,45987730,XAUUSD,Reverse Trade,B,False,False,10442635,10467831
44301570,46005876,XAUUSD,Reverse Trade,B,False,False,10442635,10504744
44301570,46036477,XAUUSD,Reverse Trade,B,False,False,10442635,10383985
44301570,1743933942411010796,XAUUSD,Reverse Trade,B,False,False,10442635,1777988
44301570,46082513,XAUUSD,Reverse Trade,B,False,False,10442635,10293448
44301570,1743933942414633082,XAUUSD,Reverse Trade,B,False,False,10442635,1757106
44301570,46107751,XAUUSD,Copy Trade,B,False,False,10442635,10406298
44301570,46151590,XAUUSD,Reverse Trade,B,False,False,10442635,10435549
44301570,46159359,XAUUSD,Copy Trade,B,False,False,10442635,10437211
44301570,46159617,XAUUSD,Reverse Trade,B,False,False,10442635,10423140
44301570,46182165,XAUUSD,Copy Trade,B,False,False,10442635,10451865
44301570,46188321,XAUUSD,Reverse Trade,B,False,False,10442635,10186035
44301570,46219038,XAUUSD,Reverse Trade,B,False,False,10442635,10467807
44301570,46238879,XAUUSD,Reverse Trade,B,False,False,10442635,10336880
44301570,46269175,XAUUSD,Reverse Trade,B,False,False,10442635,10497369
44301570,46443185,XAUUSD,Reverse Trade,B,False,False,10442635,10515957
44301570,46568889,XAUUSD,Copy Trade,B,False,False,10442635,10484763
44301570,46560427,XAUUSD,Reverse Trade,B,False,False,10442635,10454316
44301570,46601872,XAUUSD,Reverse Trade,B,False,False,10442635,10506731
44301570,46625758,XAUUSD,Reverse Trade,B,False,False,10442635,10347706
44301570,46190521,XAUUSD,Copy Trade,B,False,False,10442635,10402608
44301570,46740288,XAUUSD,Copy Trade,B,False,False,10442635,10514156
44301570,1743933942439833626,XAUUSD,Reverse Trade,B,False,False,10442635,1773021
44301570,1743933942440150854,XAUUSD,Reverse Trade,B,False,False,10442635,1684476
44301570,46869447,XAUUSD,Copy Trade,B,False,False,10442635,10467997
44301570,46871372,XAUUSD,Reverse Trade,B,False,False,10442635,10507032
44301570,1743933942447248216,XAUUSD,Reverse Trade,B,False,False,10442635,1708889
44301570,46947309,XAUUSD,Reverse Trade,B,False,False,10442635,10506485
44301570,46954255,XAUUSD,Copy Trade,B,False,False,10442635,10171663
44301570,46975825,XAUUSD,Copy Trade,B,False,False,10442635,10398024
44301570,46978037,XAUUSD,Reverse Trade,B,False,False,10442635,10348805
44301570,47027416,XAUUSD,Reverse Trade,B,False,False,10442635,10306589
44301570,1743933942451476415,XAUUSD,Copy Trade,B,False,False,10442635,1612011
44301570,47079356,XAUUSD,Reverse Trade,B,False,False,10442635,10351996
44301570,47086182,XAUUSD,Reverse Trade,B,False,False,10442635,10248959
44301570,47135883,XAUUSD,Reverse Trade,B,False,False,10442635,10531221
44301570,1742642088811361186,XAUUSD,Copy Trade,B,False,False,10442635,100773047
44301570,47271313,XAUUSD,Copy Trade,B,False,False,10442635,10326926
44301570,1743933942462905116,XAUUSD,Reverse Trade,B,False,False,10442635,1525120
44301570,1742642088821791032,XAUUSD,Reverse Trade,B,False,False,10442635,100775203
44301570,1743933942466734061,XAUUSD,Reverse Trade,B,False,False,10442635,1742550
44301570,47573999,XAUUSD,Copy Trade,B,False,False,10442635,10457028
44301992,44711999,XAUUSD,Partial Copy,B,False,False,10400789,10497245
44301992,44727052,XAUUSD,Partial Copy,B,False,False,10400789,10463856
44301992,44796391,XAUUSD,Partial Copy,B,False,False,10400789,10400212
44301992,38185886,XAUUSD,Partial Copy,B,False,False,10400789,5788069
44301992,45150554,XAUUSD,Partial Copy,B,False,False,10400789,10369664
44301992,45290818,XAUUSD,Partial Copy,B,False,False,10400789,10446953
44301992,45292875,XAUUSD,Partial Copy,B,False,False,10400789,10493318
44301992,45387193,XAUUSD,Copy Trade,B,False,False,10400789,10374391
44301992,45395194,XAUUSD,Partial Copy,B,False,False,10400789,10404493
44301992,45408510,XAUUSD,Partial Copy,B,False,False,10400789,10416761
44301992,45428242,XAUUSD,Partial Copy,B,False,False,10400789,10504345
44301992,1743933942389739318,XAUUSD,Partial Copy,B,False,False,10400789,1774562
44301992,1742642088755857636,XAUUSD,Copy Trade,B,False,False,10400789,100759673
44301992,1742642088759954592,XAUUSD,Partial Copy,B,False,False,10400789,100727182
44301992,45625762,XAUUSD,Partial Copy,B,False,False,10400789,10372444
44301992,45673093,XAUUSD,Partial Copy,B,False,False,10400789,10420399
44301992,45726625,XAUUSD,Copy Trade,B,False,False,10400789,10495769
44301992,1742642088765545305,XAUUSD,Partial Copy,B,False,False,10400789,100760958
44301992,45813814,XAUUSD,Partial Copy,B,False,False,10400789,10440357
44301992,1743933942407169517,XAUUSD,Partial Copy,B,False,False,10400789,1761426
44301992,46033889,XAUUSD,Partial Copy,B,False,False,10400789,10500229
44301992,38205939,XAUUSD,Copy Trade,B,False,False,10400789,5790246
44301992,46299346,XAUUSD,Partial Copy,B,False,False,10400789,10522362
44301992,46318666,XAUUSD,Copy Trade,B,False,False,10400789,10440688
44301992,46377219,XAUUSD,Partial Copy,B,False,False,10400789,10521200
44301992,46410777,XAUUSD,Partial Copy,B,False,False,10400789,10358060
44301992,46417668,XAUUSD,Partial Copy,B,False,False,10400789,10514372
